OBSNUM	XVAL	PROB_AVG	AREA1	AREACORR	AREATOT	PERCENT
6001	30.005	1.71883845468857e-05	8.59419227344283e-08	8.57557129210078e-08	0.999960863326858	75.0125
6002	30.01	1.71511824107541e-05	8.57559120537707e-08	8.55701005058761e-08	0.999960948896959	75.025
6003	30.015	1.71140598437469e-05	8.55702992187345e-08	8.53848850965567e-08	0.999961034281844	75.0375
6004	30.02	1.70770166780761e-05	8.53850833903806e-08	8.52000658558506e-08	0.999961119481909	75.05
6005	30.025	1.70400527463017e-05	8.52002637315084e-08	8.50156419482942e-08	0.999961204497551	75.0625
6006	30.03	1.70031678813306e-05	8.5015839406653e-08	8.48316125401564e-08	0.999961289329164	75.075
6007	30.035	1.69663619164162e-05	8.48318095820809e-08	8.46479767994333e-08	0.999961373977141	75.0875
6008	30.04	1.69296346851573e-05	8.46481734257867e-08	8.4464733895846e-08	0.999961458441875	75.1
6009	30.045	1.6892986021498e-05	8.44649301074899e-08	8.42818830008369e-08	0.999961542723758	75.1125
6010	30.05	1.68564157597262e-05	8.4282078798631e-08	8.40994232875662e-08	0.999961626823181	75.125
6011	30.055	1.68199237344737e-05	8.40996186723684e-08	8.3917353930908e-08	0.999961710740535	75.1375
6012	30.06	1.67835097807149e-05	8.39175489035744e-08	8.3735674107447e-08	0.999961794476209	75.15
6013	30.065	1.67471737337665e-05	8.37358686688324e-08	8.35543829954758e-08	0.999961878030592	75.1625
6014	30.07	1.67109154292865e-05	8.35545771464327e-08	8.33734797749901e-08	0.999961961404072	75.175
6015	30.075	1.66747347032739e-05	8.33736735163697e-08	8.31929636276862e-08	0.999962044597035	75.1875
6016	30.08	1.66386313920675e-05	8.31931569603377e-08	8.30128337369572e-08	0.999962127609869	75.2
6017	30.085	1.66026053323457e-05	8.30130266617283e-08	8.283308928789e-08	0.999962210442958	75.2125
6018	30.09	1.65666563611253e-05	8.28332818056265e-08	8.2653729467261e-08	0.999962293096688	75.225
6019	30.095	1.65307843157614e-05	8.2653921578807e-08	8.24747534635334e-08	0.999962375571441	75.2375
6020	30.1	1.64949890339462e-05	8.24749451697312e-08	8.22961604668533e-08	0.999962457867602	75.25
6021	30.105	1.64592703537088e-05	8.22963517685439e-08	8.21179496690471e-08	0.999962539985551	75.2625
6022	30.11	1.64236281134139e-05	8.21181405670693e-08	8.1940120263617e-08	0.999962621925672	75.275
6023	30.115	1.63880621517616e-05	8.19403107588081e-08	8.17626714457379e-08	0.999962703688343	75.2875
6024	30.12	1.63525723077867e-05	8.17628615389337e-08	8.15856024122552e-08	0.999962785273945	75.3
6025	30.125	1.63171584208579e-05	8.15857921042895e-08	8.14089123616794e-08	0.999962866682858	75.3125
6026	30.13	1.62818203306769e-05	8.14091016533844e-08	8.12326004941842e-08	0.999962947915458	75.325
6027	30.135	1.62465578772781e-05	8.12327893863904e-08	8.10566660116025e-08	0.999963028972124	75.3375
6028	30.14	1.62113709010278e-05	8.10568545051388e-08	8.08811081174236e-08	0.999963109853233	75.35
6029	30.145	1.61762592426234e-05	8.08812962131171e-08	8.07059260167889e-08	0.999963190559159	75.3625
6030	30.15	1.6141222743093e-05	8.0706113715465e-08	8.05311189164891e-08	0.999963271090277	75.375
6031	30.155	1.61062612437944e-05	8.05313062189719e-08	8.03566860249616e-08	0.999963351446963	75.3875
6032	30.16	1.60713745864146e-05	8.03568729320729e-08	8.01826265522853e-08	0.99996343162959	75.4
6033	30.165	1.60365626129692e-05	8.01828130648458e-08	8.00089397101791e-08	0.99996351163853	75.4125
6034	30.17	1.60018251658015e-05	8.00091258290075e-08	7.98356247119974e-08	0.999963591474154	75.425
6035	30.175	1.59671620875822e-05	7.98358104379108e-08	7.96626807727277e-08	0.999963671136835	75.4375
6036	30.18	1.59325732213083e-05	7.96628661065415e-08	7.94901071089861e-08	0.999963750626942	75.45
6037	30.185	1.58980584103028e-05	7.94902920515142e-08	7.9317902939015e-08	0.999963829944845	75.4625
6038	30.19	1.58636174982139e-05	7.93180874910697e-08	7.91460674826798e-08	0.999963909090913	75.475
6039	30.195	1.58292503290143e-05	7.91462516450714e-08	7.89745999614647e-08	0.999963988065513	75.4875
6040	30.2	1.57949567470004e-05	7.89747837350021e-08	7.88034995984702e-08	0.999964066869012	75.5
6041	30.205	1.57607365967921e-05	7.88036829839606e-08	7.86327656184095e-08	0.999964145501778	75.5125
6042	30.21	1.57265897233317e-05	7.86329486166586e-08	7.84623972476057e-08	0.999964223964175	75.525
6043	30.215	1.56925159718835e-05	7.84625798594173e-08	7.82923937139876e-08	0.999964302256569	75.5375
6044	30.22	1.56585151880328e-05	7.82925759401641e-08	7.81227542470874e-08	0.999964380379323	75.55
6045	30.225	1.56245872176859e-05	7.81229360884293e-08	7.79534780780364e-08	0.999964458332801	75.5625
6046	30.23	1.55907319070686e-05	7.79536595353431e-08	7.77845644395634e-08	0.999964536117366	75.575
6047	30.235	1.55569491027264e-05	7.7784745513632e-08	7.76160125659895e-08	0.999964613733378	75.5875
6048	30.24	1.55232386515232e-05	7.76161932576158e-08	7.74478216932259e-08	0.9999646911812	75.6
6049	30.245	1.54896004006409e-05	7.74480020032044e-08	7.72799910587713e-08	0.999964768461191	75.6125
6050	30.25	1.54560341975788e-05	7.72801709878942e-08	7.71125199017069e-08	0.999964845573711	75.625
6051	30.255	1.54225398901531e-05	7.71126994507653e-08	7.69454074626949e-08	0.999964922519119	75.6375
6052	30.26	1.53891173264956e-05	7.69455866324781e-08	7.6778652983974e-08	0.999964999297771	75.65
6053	30.265	1.5355766355054e-05	7.67788317752699e-08	7.66122557093576e-08	0.999965075910027	75.6625
6054	30.27	1.53224868245904e-05	7.66124341229522e-08	7.64462148842291e-08	0.999965152356242	75.675
6055	30.275	1.52892785841814e-05	7.6446392920907e-08	7.62805297555395e-08	0.999965228636772	75.6875
6056	30.28	1.52561414832167e-05	7.62807074160836e-08	7.61151995718045e-08	0.999965304751972	75.7
6057	30.285	1.52230753713992e-05	7.61153768569961e-08	7.59502235831003e-08	0.999965380702195	75.7125
6058	30.29	1.51900800987439e-05	7.59504004937193e-08	7.57856010410615e-08	0.999965456487796	75.725
6059	30.295	1.51571555155772e-05	7.57857775778859e-08	7.56213311988771e-08	0.999965532109127	75.7375
6060	30.3	1.51243014725368e-05	7.56215073626838e-08	7.54574133112883e-08	0.999965607566541	75.75
6061	30.305	1.50915178205704e-05	7.54575891028521e-08	7.52938466345842e-08	0.999965682860387	75.7625
6062	30.31	1.50588044109357e-05	7.52940220546785e-08	7.51306304265992e-08	0.999965757991018	75.775
6063	30.315	1.50261610951992e-05	7.5130805475996e-08	7.49677639467104e-08	0.999965832958782	75.7875
6064	30.32	1.4993587725236e-05	7.49679386261799e-08	7.48052464558334e-08	0.999965907764028	75.8
6065	30.325	1.49610841532289e-05	7.48054207661443e-08	7.46430772164197e-08	0.999965982407105	75.8125
6066	30.33	1.49286502316678e-05	7.46432511583392e-08	7.44812554924537e-08	0.999966056888361	75.825
6067	30.335	1.48962858133495e-05	7.44814290667475e-08	7.43197805494497e-08	0.999966131208141	75.8375
6068	30.34	1.48639907513764e-05	7.43199537568818e-08	7.41586516544481e-08	0.999966205366793	75.85
6069	30.345	1.48317648991562e-05	7.41588244957809e-08	7.39978680760129e-08	0.999966279364661	75.8625
6070	30.35	1.47996081104015e-05	7.39980405520073e-08	7.38374290842283e-08	0.99996635320209	75.875
6071	30.355	1.47675202391288e-05	7.38376011956439e-08	7.36773339506961e-08	0.999966426879424	75.8875
6072	30.36	1.47355011396581e-05	7.36775056982906e-08	7.35175819485318e-08	0.999966500397006	75.9
6073	30.365	1.47035506666123e-05	7.35177533330614e-08	7.33581723523619e-08	0.999966573755178	75.9125
6074	30.37	1.46716686749163e-05	7.33583433745817e-08	7.31991044383217e-08	0.999966646954283	75.925
6075	30.375	1.46398550197969e-05	7.31992750989846e-08	7.30403774840503e-08	0.99996671999466	75.9375
6076	30.38	1.46081095567816e-05	7.30405477839081e-08	7.28819907686894e-08	0.999966792876651	75.95
6077	30.385	1.45764321416984e-05	7.28821607084922e-08	7.2723943572879e-08	0.999966865600594	75.9625
6078	30.39	1.45448226306751e-05	7.27241131533756e-08	7.25662351787555e-08	0.99996693816683	75.975
6079	30.395	1.45132808801386e-05	7.25664044006928e-08	7.24088648699472e-08	0.999967010575694	75.9875
6080	30.4	1.44818067468142e-05	7.24090337340708e-08	7.22518319315724e-08	0.999967082827526	76
6081	30.405	1.44504000877253e-05	7.22520004386265e-08	7.20951356502363e-08	0.999967154922662	76.0125
6082	30.41	1.44190607601927e-05	7.20953038009634e-08	7.19387753140272e-08	0.999967226861437	76.025
6083	30.415	1.43877886218337e-05	7.19389431091683e-08	7.17827502125143e-08	0.999967298644188	76.0375
6084	30.42	1.43565835305618e-05	7.17829176528088e-08	7.16270596367439e-08	0.999967370271247	76.05
6085	30.425	1.4325445344586e-05	7.16272267229301e-08	7.14717028792376e-08	0.99996744174295	76.0625
6086	30.43	1.42943739224104e-05	7.14718696120518e-08	7.13166792339879e-08	0.999967513059629	76.075
6087	30.435	1.4263369122833e-05	7.13168456141652e-08	7.11619879964558e-08	0.999967584221617	76.0875
6088	30.44	1.4232430804946e-05	7.11621540247298e-08	7.10076284635685e-08	0.999967655229246	76.1
6089	30.445	1.42015588281342e-05	7.10077941406711e-08	7.0853599933715e-08	0.999967726082846	76.1125
6090	30.45	1.41707530520754e-05	7.08537652603768e-08	7.06999017067444e-08	0.999967796782747	76.125
6091	30.455	1.41400133367389e-05	7.07000666836944e-08	7.0546533083962e-08	0.99996786732928	76.1375
6092	30.46	1.41093395423856e-05	7.05466977119279e-08	7.03934933681272e-08	0.999967937722774	76.15
6093	30.465	1.4078731529567e-05	7.03936576478349e-08	7.02407818634497e-08	0.999968007963556	76.1625
6094	30.47	1.40481891591248e-05	7.02409457956238e-08	7.0088397875587e-08	0.999968078051954	76.175
6095	30.475	1.40177122921901e-05	7.00885614609507e-08	6.99363407116412e-08	0.999968147988294	76.1875
6096	30.48	1.39873007901832e-05	6.99365039509162e-08	6.97846096801569e-08	0.999968217772904	76.2
6097	30.485	1.39569545148127e-05	6.97847725740633e-08	6.96332040911167e-08	0.999968287406108	76.2125
6098	30.49	1.39266733280746e-05	6.96333666403732e-08	6.94821232559395e-08	0.999968356888231	76.225
6099	30.495	1.38964570922527e-05	6.94822854612635e-08	6.93313664874778e-08	0.999968426219598	76.2375
6100	30.5	1.3866305669917e-05	6.93315283495848e-08	6.91809331000131e-08	0.999968495400531	76.25
6101	30.505	1.38362189239235e-05	6.91810946196176e-08	6.90308224092549e-08	0.999968564431353	76.2625
6102	30.51	1.38061967174139e-05	6.90309835870697e-08	6.88810337323365e-08	0.999968633312387	76.275
6103	30.515	1.37762389138146e-05	6.88811945690731e-08	6.87315663878131e-08	0.999968702043953	76.2875
6104	30.52	1.37463453768363e-05	6.87317268841814e-08	6.85824196956579e-08	0.999968770626373	76.3
6105	30.525	1.37165159704733e-05	6.85825798523663e-08	6.84335929772597e-08	0.999968839059966	76.3125
6106	30.53	1.36867505590031e-05	6.84337527950155e-08	6.82850855554205e-08	0.999968907345052	76.325
6107	30.535	1.36570490069858e-05	6.82852450349291e-08	6.81368967543514e-08	0.999968975481949	76.3375
6108	30.54	1.36274111792634e-05	6.81370558963171e-08	6.79890258996709e-08	0.999969043470974	76.35
6109	30.545	1.35978369409593e-05	6.79891847047964e-08	6.78414723184012e-08	0.999969111312447	76.3625
6110	30.55	1.35683261574776e-05	6.7841630787388e-08	6.76942353389664e-08	0.999969179006682	76.375
6111	30.555	1.35388786945028e-05	6.76943934725142e-08	6.75473142911882e-08	0.999969246553996	76.3875
6112	30.56	1.35094944179991e-05	6.75474720899954e-08	6.74007085062839e-08	0.999969313954705	76.4
6113	30.565	1.34801731942095e-05	6.74008659710477e-08	6.7254417316864e-08	0.999969381209122	76.4125
6114	30.57	1.3450914889656e-05	6.72545744482799e-08	6.71084400569281e-08	0.999969448317562	76.425
6115	30.575	1.34217193711381e-05	6.71085968556904e-08	6.69627760618632e-08	0.999969515280338	76.4375
6116	30.58	1.33925865057329e-05	6.69629325286646e-08	6.68174246684402e-08	0.999969582097763	76.45
6117	30.585	1.33635161607944e-05	6.68175808039721e-08	6.66723852148116e-08	0.999969648770148	76.4625
6118	30.59	1.33345082039528e-05	6.66725410197639e-08	6.65276570405081e-08	0.999969715297805	76.475
6119	30.595	1.33055625031139e-05	6.65278125155694e-08	6.63832394864363e-08	0.999969781681045	76.4875
6120	30.6	1.32766789264587e-05	6.63833946322936e-08	6.62391318948752e-08	0.999969847920177	76.5
6121	30.605	1.32478573424429e-05	6.62392867122145e-08	6.60953336094747e-08	0.99996991401551	76.5125
6122	30.61	1.3219097619796e-05	6.60954880989801e-08	6.59518439752512e-08	0.999969979967354	76.525
6123	30.615	1.31903996275212e-05	6.59519981376058e-08	6.58086623385859e-08	0.999970045776017	76.5375
6124	30.62	1.31617632348942e-05	6.58088161744712e-08	6.5665788047222e-08	0.999970111441805	76.55
6125	30.625	1.31331883114636e-05	6.5665941557318e-08	6.55232204502609e-08	0.999970176965025	76.5625
6126	30.63	1.31046747270493e-05	6.55233736352465e-08	6.53809588981607e-08	0.999970242345984	76.575
6127	30.635	1.30762223517427e-05	6.53811117587133e-08	6.52390027427326e-08	0.999970307584987	76.5875
6128	30.64	1.30478310559056e-05	6.52391552795282e-08	6.50973513371388e-08	0.999970372682338	76.6
6129	30.645	1.30195007101704e-05	6.50975035508519e-08	6.49560040358888e-08	0.999970437638342	76.6125
6130	30.65	1.29912311854385e-05	6.49561559271927e-08	6.48149601948374e-08	0.999970502453302	76.625
6131	30.655	1.29630223528808e-05	6.48151117644041e-08	6.46742191711822e-08	0.999970567127521	76.6375
6132	30.66	1.29348740839364e-05	6.4674370419682e-08	6.45337803234597e-08	0.999970631661302	76.65
6133	30.665	1.29067862503124e-05	6.45339312515618e-08	6.43936430115438e-08	0.999970696054945	76.6625
6134	30.67	1.28787587239832e-05	6.43937936199159e-08	6.42538065966421e-08	0.999970760308751	76.675
6135	30.675	1.28507913771902e-05	6.42539568859508e-08	6.41142704412943e-08	0.999970824423022	76.6875
6136	30.68	1.28228840824409e-05	6.41144204122044e-08	6.3975033909368e-08	0.999970888398056	76.7
6137	30.685	1.27950367125086e-05	6.39751835625432e-08	6.38360963660572e-08	0.999970952234152	76.7125
6138	30.69	1.2767249140432e-05	6.383624570216e-08	6.36974571778795e-08	0.999971015931609	76.725
6139	30.695	1.27395212395141e-05	6.36976061975706e-08	6.35591157126723e-08	0.999971079490725	76.7375
6140	30.7	1.27118528833223e-05	6.35592644166115e-08	6.34210713395915e-08	0.999971142911796	76.75
6141	30.705	1.26842439456874e-05	6.34212197284369e-08	6.32833234291078e-08	0.99997120619512	76.7625
6142	30.71	1.26566943007033e-05	6.32834715035165e-08	6.31458713530048e-08	0.999971269340991	76.775
6143	30.715	1.26292038227265e-05	6.31460191136323e-08	6.30087144843756e-08	0.999971332349706	76.7875
6144	30.72	1.26017723863752e-05	6.30088619318762e-08	6.28718521976205e-08	0.999971395221558	76.8
6145	30.725	1.25743998665294e-05	6.28719993326469e-08	6.27352838684441e-08	0.999971457956842	76.8125
6146	30.73	1.25470861383296e-05	6.27354306916482e-08	6.25990088738535e-08	0.99997152055585	76.825
6147	30.735	1.2519831077177e-05	6.25991553858852e-08	6.2463026592154e-08	0.999971583018877	76.8375
6148	30.74	1.24926345587325e-05	6.24631727936623e-08	6.23273364029477e-08	0.999971645346214	76.85
6149	30.745	1.24654964589161e-05	6.23274822945804e-08	6.21919376871312e-08	0.999971707538151	76.8625
6150	30.75	1.24384166539069e-05	6.21920832695343e-08	6.20568298268913e-08	0.999971769594981	76.875
6151	30.755	1.2411395020142e-05	6.20569751007099e-08	6.1922012205704e-08	0.999971831516993	76.8875
6152	30.76	1.23844314343163e-05	6.19221571715815e-08	6.17874842083307e-08	0.999971893304477	76.9
6153	30.765	1.23575257733819e-05	6.17876288669097e-08	6.16532452208168e-08	0.999971954957723	76.9125
6154	30.77	1.23306779145476e-05	6.16533895727381e-08	6.15192946304878e-08	0.999972016477017	76.925
6155	30.775	1.23038877352782e-05	6.15194386763911e-08	6.13856318259472e-08	0.999972077862649	76.9375
6156	30.78	1.22771551132942e-05	6.13857755664709e-08	6.12522561970745e-08	0.999972139114905	76.95
6157	30.785	1.22504799265711e-05	6.12523996328557e-08	6.11191671350215e-08	0.999972200234072	76.9625
6158	30.79	1.22238620533392e-05	6.11193102666958e-08	6.09863640322103e-08	0.999972261220436	76.975
6159	30.795	1.21973013720824e-05	6.09865068604123e-08	6.08538462823306e-08	0.999972322074283	76.9875
6160	30.8	1.21707977615387e-05	6.08539888076935e-08	6.07216132803376e-08	0.999972382795896	77
6161	30.805	1.21443511006986e-05	6.07217555034932e-08	6.05896644224484e-08	0.99997244338556	77.0125
6162	30.81	1.21179612688054e-05	6.05898063440271e-08	6.04579991061399e-08	0.99997250384356	77.025
6163	30.815	1.20916281453543e-05	6.04581407267713e-08	6.03266167301469e-08	0.999972564170176	77.0375
6164	30.82	1.20653516100918e-05	6.03267580504589e-08	6.01955166944584e-08	0.999972624365693	77.05
6165	30.825	1.20391315430155e-05	6.01956577150776e-08	6.00646984003156e-08	0.999972684430391	77.0625
6166	30.83	1.20129678243735e-05	6.00648391218675e-08	5.99341612502093e-08	0.999972744364553	77.075
6167	30.835	1.19868603346636e-05	5.99343016733181e-08	5.98039046478776e-08	0.999972804168457	77.0875
6168	30.84	1.19608089546332e-05	5.98040447731662e-08	5.96739279983029e-08	0.999972863842385	77.1
6169	30.845	1.19348135652785e-05	5.96740678263927e-08	5.95442307077091e-08	0.999972923386616	77.1125
6170	30.85	1.19088740478441e-05	5.95443702392207e-08	5.94148121835604e-08	0.999972982801428	77.125
6171	30.855	1.18829902838225e-05	5.94149514191127e-08	5.9285671834557e-08	0.9999730420871	77.1375
6172	30.86	1.18571621549536e-05	5.92858107747679e-08	5.91568090706339e-08	0.999973101243909	77.15
6173	30.865	1.1831389543224e-05	5.91569477161198e-08	5.90282233029576e-08	0.999973160272132	77.1625
6174	30.87	1.18056723308668e-05	5.90283616543339e-08	5.88999139439243e-08	0.999973219172046	77.175
6175	30.875	1.1780010400361e-05	5.89000520018049e-08	5.87718804071564e-08	0.999973277943927	77.1875
6176	30.88	1.17544036344308e-05	5.87720181721541e-08	5.86441221075011e-08	0.999973336588049	77.2
6177	30.885	1.17288519160455e-05	5.86442595802273e-08	5.85166384610267e-08	0.999973395104687	77.2125
6178	30.89	1.17033551284184e-05	5.85167756420918e-08	5.83894288850215e-08	0.999973453494116	77.225
6179	30.895	1.16779131550069e-05	5.83895657750344e-08	5.826249279799e-08	0.999973511756609	77.2375
6180	30.9	1.16525258795117e-05	5.82626293975585e-08	5.81358296196509e-08	0.999973569892438	77.25
6181	30.905	1.16271931858763e-05	5.81359659293816e-08	5.80094387709354e-08	0.999973627901877	77.2625
6182	30.91	1.16019149582867e-05	5.80095747914333e-08	5.7883319673983e-08	0.999973685785197	77.275
6183	30.915	1.15766910811705e-05	5.78834554058523e-08	5.77574717521406e-08	0.999973743542669	77.2875
6184	30.92	1.15515214391968e-05	5.77576071959841e-08	5.76318944299593e-08	0.999973801174563	77.3
6185	30.925	1.15264059172757e-05	5.76320295863785e-08	5.75065871331922e-08	0.99997385868115	77.3125
6186	30.93	1.15013444005575e-05	5.75067220027875e-08	5.73815492887916e-08	0.9999739160627	77.325
6187	30.935	1.14763367744324e-05	5.73816838721619e-08	5.72567803249067e-08	0.99997397331948	77.3375
6188	30.94	1.145138292453e-05	5.72569146226501e-08	5.71322796708817e-08	0.99997403045176	77.35
6189	30.945	1.14264827367189e-05	5.71324136835947e-08	5.70080467572523e-08	0.999974087459806	77.3625
6190	30.95	1.14016360971061e-05	5.70081804855304e-08	5.6884081015744e-08	0.999974144343887	77.375
6191	30.955	1.13768428920363e-05	5.68842144601813e-08	5.67603818792695e-08	0.999974201104269	77.3875
6192	30.96	1.13521030080918e-05	5.6760515040459e-08	5.66369487819264e-08	0.999974257741218	77.4
6193	30.965	1.1327416332092e-05	5.66370816604599e-08	5.65137811589943e-08	0.999974314254999	77.4125
6194	30.97	1.13027827510925e-05	5.65139137554623e-08	5.63908784469328e-08	0.999974370645878	77.425
6195	30.975	1.1278202152385e-05	5.63910107619248e-08	5.62682400833793e-08	0.999974426914118	77.4375
6196	30.98	1.12536744234967e-05	5.62683721174833e-08	5.61458655071458e-08	0.999974483059983	77.45
6197	30.985	1.12291994521898e-05	5.61459972609488e-08	5.60237541582173e-08	0.999974539083737	77.4625
6198	30.99	1.1204777126461e-05	5.60238856323049e-08	5.59019054777487e-08	0.999974594985643	77.475
6199	30.995	1.11804073345411e-05	5.59020366727057e-08	5.57803189080633e-08	0.999974650765962	77.4875
6200	31	1.11560899648946e-05	5.57804498244728e-08	5.56589938926494e-08	0.999974706424956	77.5
6201	31.005	1.11318249062187e-05	5.56591245310936e-08	5.55379298761585e-08	0.999974761962886	77.5125
6202	31.01	1.11076120474436e-05	5.55380602372182e-08	5.54171263044027e-08	0.999974817380012	77.525
6203	31.015	1.10834512777316e-05	5.54172563886579e-08	5.52965826243528e-08	0.999974872676595	77.5375
6204	31.02	1.10593424864764e-05	5.52967124323819e-08	5.5176298284135e-08	0.999974927852893	77.55
6205	31.025	1.10352855633031e-05	5.51764278165155e-08	5.50562727330294e-08	0.999974982909166	77.5625
6206	31.03	1.10112803980675e-05	5.50564019903375e-08	5.49365054214675e-08	0.999975037845671	77.575
6207	31.035	1.09873268808556e-05	5.4936634404278e-08	5.48169958010291e-08	0.999975092662667	77.5875
6208	31.04	1.09634249019832e-05	5.4817124509916e-08	5.46977433244409e-08	0.99997514736041	77.6
6209	31.045	1.09395743519954e-05	5.46978717599768e-08	5.45787474455734e-08	0.999975201939158	77.6125
6210	31.05	1.0915775121666e-05	5.45788756083299e-08	5.44600076194394e-08	0.999975256399165	77.625
6211	31.055	1.08920271019973e-05	5.44601355099867e-08	5.43415233021908e-08	0.999975310740689	77.6375
6212	31.06	1.08683301842196e-05	5.4341650921098e-08	5.42232939511164e-08	0.999975364963983	77.65
6213	31.065	1.08446842597903e-05	5.42234212989516e-08	5.41053190246404e-08	0.999975419069302	77.6625
6214	31.07	1.08210892203941e-05	5.41054461019703e-08	5.3987597982319e-08	0.999975473056899	77.675
6215	31.075	1.07975449579419e-05	5.39877247897093e-08	5.38701302848386e-08	0.99997552692703	77.6875
6216	31.08	1.07740513645707e-05	5.38702568228537e-08	5.37529153940133e-08	0.999975580679945	77.7
6217	31.085	1.07506083326434e-05	5.37530416632168e-08	5.36359527727832e-08	0.999975634315898	77.7125
6218	31.09	1.07272157547474e-05	5.3636078773737e-08	5.35192418852111e-08	0.99997568783514	77.725
6219	31.095	1.07038735236953e-05	5.35193676184763e-08	5.34027821964807e-08	0.999975741237922	77.7375
6220	31.1	1.06805815325234e-05	5.34029076626172e-08	5.32865731728947e-08	0.999975794524495	77.75
6221	31.105	1.06573396744922e-05	5.32866983724612e-08	5.31706142818717e-08	0.999975847695109	77.7625
6222	31.11	1.06341478430852e-05	5.31707392154258e-08	5.30549049919444e-08	0.999975900750014	77.775
6223	31.115	1.06110059320085e-05	5.30550296600425e-08	5.29394447727572e-08	0.999975953689459	77.7875
6224	31.12	1.05879138351909e-05	5.29395691759546e-08	5.28242330950642e-08	0.999976006513692	77.8
6225	31.125	1.0564871446783e-05	5.28243572339151e-08	5.27092694307264e-08	0.999976059222962	77.8125
6226	31.13	1.05418786611567e-05	5.27093933057837e-08	5.25945532527096e-08	0.999976111817515	77.825
6227	31.135	1.0518935372905e-05	5.25946768645252e-08	5.24800840350823e-08	0.999976164297599	77.8375
6228	31.14	1.04960414768414e-05	5.24802073842071e-08	5.23658612530138e-08	0.99997621666346	77.85
6229	31.145	1.04731968679995e-05	5.23659843399973e-08	5.22518843827709e-08	0.999976268915345	77.8625
6230	31.15	1.04504014416323e-05	5.22520072081615e-08	5.21381529017163e-08	0.999976321053498	77.875
6231	31.155	1.04276550932123e-05	5.21382754660615e-08	5.20246662883068e-08	0.999976373078164	77.8875
6232	31.16	1.04049577184306e-05	5.20247885921528e-08	5.19114240220901e-08	0.999976424989588	77.9
6233	31.165	1.03823092131964e-05	5.1911546065982e-08	5.17984255837031e-08	0.999976476788013	77.9125
6234	31.17	1.0359709473637e-05	5.17985473681849e-08	5.16856704548696e-08	0.999976528473684	77.925
6235	31.175	1.03371583960969e-05	5.16857919804843e-08	5.15731581183983e-08	0.999976580046842	77.9375
6236	31.18	1.03146558771375e-05	5.15732793856874e-08	5.14608880581798e-08	0.99997663150773	77.95
6237	31.185	1.02922018135368e-05	5.14610090676841e-08	5.13488597591852e-08	0.99997668285659	77.9625
6238	31.19	1.02697961022889e-05	5.13489805114444e-08	5.12370727074638e-08	0.999976734093662	77.975
6239	31.195	1.02474386406032e-05	5.12371932030162e-08	5.11255263901403e-08	0.999976785219189	77.9875
6240	31.2	1.02251293259046e-05	5.11256466295231e-08	5.1014220295413e-08	0.999976836233409	78
6241	31.205	1.02028680558325e-05	5.10143402791626e-08	5.09031539125516e-08	0.999976887136563	78.0125
6242	31.21	1.01806547282406e-05	5.09032736412032e-08	5.07923267318953e-08	0.99997693792889	78.025
6243	31.215	1.01584892411965e-05	5.07924462059827e-08	5.06817382448497e-08	0.999976988610628	78.0375
6244	31.22	1.01363714929812e-05	5.06818574649059e-08	5.05713879438854e-08	0.999977039182016	78.05
6245	31.225	1.01143013820885e-05	5.05715069104423e-08	5.04612753225357e-08	0.999977089643291	78.0625
6246	31.23	1.00922788072248e-05	5.04613940361241e-08	5.03513998753941e-08	0.999977139994691	78.075
6247	31.235	1.00703036673087e-05	5.03515183365436e-08	5.02417610981125e-08	0.999977190236452	78.0875
6248	31.24	1.00483758614703e-05	5.02418793073516e-08	5.01323584873986e-08	0.999977240368811	78.1
6249	31.245	1.0026495289051e-05	5.01324764452548e-08	5.00231915410143e-08	0.999977290392002	78.1125
6250	31.25	1.00046618496028e-05	5.0023309248014e-08	4.99142597577729e-08	0.999977340306262	78.125
6251	31.255	9.98287544288829e-06	4.99143772144414e-08	4.98055626375374e-08	0.999977390111825	78.1375
6252	31.26	9.9611359688798e-06	4.9805679844399e-08	4.96970996812181e-08	0.999977439808924	78.15
6253	31.265	9.93944332775919e-06	4.9697216638796e-08	4.95888703907708e-08	0.999977489397795	78.1625
6254	31.27	9.91779741991739e-06	4.95889870995869e-08	4.94808742691941e-08	0.999977538878669	78.175
6255	31.275	9.89619814595389e-06	4.94809907297695e-08	4.93731108205274e-08	0.99997758825178	78.1875
6256	31.28	9.87464540667643e-06	4.93732270333822e-08	4.92655795498496e-08	0.999977637517359	78.2
6257	31.285	9.85313910310049e-06	4.92656955155025e-08	4.91582799632756e-08	0.999977686675639	78.2125
6258	31.29	9.83167913644887e-06	4.91583956822444e-08	4.9051211567955e-08	0.999977735726851	78.225
6259	31.295	9.81026540815129e-06	4.90513270407564e-08	4.894437387207e-08	0.999977784671225	78.2375
6260	31.3	9.78889781984396e-06	4.89444890992198e-08	4.8837766384833e-08	0.999977833508991	78.25
6261	31.305	9.76757627336915e-06	4.88378813668457e-08	4.87313886164845e-08	0.99997788224038	78.2625
6262	31.31	9.74630067077475e-06	4.87315033538737e-08	4.8625240078291e-08	0.99997793086562	78.275
6263	31.315	9.72507091431387e-06	4.86253545715694e-08	4.85193202825434e-08	0.99997797938494	78.2875
6264	31.32	9.70388690644444e-06	4.85194345322222e-08	4.84136287425539e-08	0.999978027798569	78.3
6265	31.325	9.68274854982872e-06	4.84137427491436e-08	4.83081649726547e-08	0.999978076106734	78.3125
6266	31.33	9.66165574733292e-06	4.83082787366646e-08	4.82029284881955e-08	0.999978124309662	78.325
